R3FDE5C93	1 MNXM193@MNXC15 + 1 MNXM41010@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM30@MNXC15 + 1 MNXM8779@MNXC15	R_FUT32g			model:Blood group synthesis	
R3FE488DF	1 MNXM694@MNXC2 --> 1 MNXM694@BOUNDARY	R_EX_ser_D_LPAREN_e_RPAREN_	MNXR98929		model:Exchange/demand reaction	bigg:EX_ser__D_e;bigg:R_EX_ser__D_e
R3FF605F3	1 MNXM487@MNXC11 <==> 1 MNXM487@MNXC3	R_SPH1Ptr	MNXR104482		model:Transport, endoplasmic reticular;model:Transport, extracellular	rhea:38671;rhea:38672;rhea:38673;rhea:38674;bigg:R_SPH1Pte;bigg:R_SPH1Pter;bigg:SPH1Pte;bigg:SPH1Pter;deprecated:MNXR4879;seed:rxn13396
R3FFE9056	1 MNXM11120@MNXC2 --> 1 MNXM11120@BOUNDARY	R_EX_vacc_LPAREN_e_RPAREN_			model:Exchange/demand reaction	
R3FFEA565	2 MNXM1@MNXC4 + 1 MNXM10@MNXC4 + 1 MNXM144@MNXC4 <-- 1 MNXM2@MNXC4 + 1 MNXM43758@MNXC4 + 1 MNXM8@MNXC4	R_BAMPPALDOXm	MNXR95891		model:beta-Alanine metabolism	bigg:APOR;bigg:BAMPPALDOX;bigg:BAMPPALDOXm;bigg:R_APOR;bigg:R_BAMPPALDOX;bigg:R_BAMPPALDOXm;deprecated:MNXR81709
R4006A325	1 MNXM162246@MNXC2 + 1 MNXM262@MNXC3 + 1 MNXM96530@MNXC2 <==> 1 MNXM162246@MNXC3 + 1 MNXM262@MNXC2 + 1 MNXM96530@MNXC3	R_r2302			model:Transport, extracellular	
R4011886F	1 MNXM11780@MNXC15 --> 1 MNXM11781@MNXC15	R_GLCAE2g	MNXR100165		model:Chondroitin synthesis	bigg:GLCAE2g;bigg:R_GLCAE2g;deprecated:MNXR2638
R401590DE	2 MNXM1@MNXC3 + 1 MNXM23@MNXC3 + 1 MNXM6@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM310@MNXC3 + 1 MNXM5@MNXC3	R_r0055	MNXR95787	1.2.1.19;1.2.1.23;1.2.1.49	kegg:Pyruvate metabolism;metacyc:methylglyoxal degradation II;model:Pyruvate metabolism	bigg:ALR;bigg:R_ALR;deprecated:MNXR682;kegg:R00205;metacyc:RXN-8639;sabiork:521;seed:rxn00150
R401E30B1	1 MNXM1663@MNXC4 + 1 MNXM8@MNXC4 <==> 1 MNXM1@MNXC4 + 1 MNXM10@MNXC4 + 1 MNXM998@MNXC4	R_GCCcm	MNXR100069	1.8.1.4	kegg:Glycine, serine and threonine metabolism;model:Glycine, serine, alanine and threonine metabolism;seed:Glycine_cleavage_system;seed:Glycine_cleavage_system/Glycine_to_Ammonia	bigg:GCCc;bigg:GCCcm;bigg:R_GCCc;bigg:R_GCCcm;deprecated:MNXR2572;kegg:R03815;sabiork:9140;seed:rxn06493
R4026C48	1 MNXM41@MNXC15 <==> 1 MNXM41@MNXC3	R_GLCtg	MNXR100188		model:Transport, endoplasmic reticular;model:Transport, extracellular;model:Transport, golgi apparatus;model:Transport, lysosomal	bigg:GLCMter;bigg:GLCt1;bigg:GLCter;bigg:GLCtex;bigg:GLCtg;bigg:GLCtly;bigg:GLCtv;bigg:R_GLCMter;bigg:R_GLCt1;bigg:R_GLCter;bigg:R_GLCtex;bigg:R_GLCtg;bigg:R_GLCtly;bigg:R_GLCtv;deprecated:MNXR2651;deprecated:MNXR94191;sabiork:601;sabiork:7002;seed:rxn08617;seed:rxn09679;seed:rxn09875
R403451DF	1 MNXM01@MNXC2 + 1 MNXM32@MNXC2 + 1 MNXM70@MNXC3 --> 1 MNXM01@MNXC3 + 1 MNXM32@MNXC3 + 1 MNXM70@MNXC2	R_ALAyLATthc	MNXR95707		model:Unassigned	bigg:ALAyLATthc;bigg:R_ALAyLATthc
R40689C22	1 MNXM183@MNXC3 + 1 MNXM89658@MNXC3 <-- 1 MNXM318@MNXC3 + 1 MNXM90267@MNXC3	R_DHPR2			model:Tetrahydrobiopterin metabolism	
R406C3DB5	1 MNXM436@MNXC3 + 1 MNXM7@MNXC4 --> 1 MNXM436@MNXC4 + 1 MNXM7@MNXC3	R_r2425	MNXR106294		model:Transport, mitochondrial	bigg:R_r2425;bigg:r2425
R407162EF	1 MNXM1013@MNXC2 --> 1 MNXM1013@BOUNDARY	R_EX_triodthy_LPAREN_e_RPAREN_	MNXR132036		model:Exchange/demand reaction;model:Transport, extracellular	sabiork:13426
R4076D712	1 MNXM140@MNXC2 + 1 MNXM142@MNXC3 + 1 MNXM27@MNXC2 --> 1 MNXM140@MNXC3 + 1 MNXM142@MNXC2 + 1 MNXM27@MNXC3	R_r1819	MNXR105741		model:Transport, extracellular	bigg:R_r1819;bigg:r1819
R407EF792	1 MNXM141@MNXC15 + 1 MNXM8447@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM12007@MNXC15 + 1 MNXM31@MNXC15	R_S23T2g	MNXR104123		model:Keratan sulfate synthesis	bigg:R_S23T2g;bigg:S23T2g;deprecated:MNXR4674
R4082BCE6	1 MNXM3681@MNXC2 --> 1 MNXM3681@BOUNDARY	R_EX_omeprazole_LPAREN_e_RPAREN_	MNXR98811		model:Exchange/demand reaction	bigg:EX_omeprazole_e;bigg:R_EX_omeprazole_e
R40895915	1 MNXM3@MNXC2 --> 1 MNXM3@BOUNDARY	R_EX_atp_LPAREN_e_RPAREN_	MNXR97559		model:Exchange/demand reaction	bigg:DM_atp_c;bigg:EX_atp_e;bigg:R_DM_atp_c;bigg:R_EX_atp_e
R409B2434	1 MNXM462@MNXC11 <==> 1 MNXM462@MNXC3	R_LEUKTRA4tr	MNXR101044		model:Transport, endoplasmic reticular;model:Transport, extracellular	bigg:LEUKTRA4t;bigg:LEUKTRA4tr;bigg:R_LEUKTRA4t;bigg:R_LEUKTRA4tr;deprecated:MNXR3216
R40A7E85	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM8@MNXC13 + 1 MNXMK0005@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXMK0034@MNXC13	R_FAOXC164C143x			model:Unassigned	
R40B2620	1 MNXM2@MNXC3 + 1 MNXM454@MNXC3 --> 1 MNXM419@MNXC3 + 1 MNXM9@MNXC3	R_PDXPP	MNXR102440	3.1.3.74	kegg:Metabolic pathways;kegg:Vitamin B6 metabolism;metacyc:pyridoxal 5'-phosphate salvage II (plants);model:Vitamin B6 metabolism;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Erythrose4P_and_Deoxyxylulose5P_to_Pyridoxal5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Glyceraldehyde3P_and_Pyruvate_to_Deoxyxylulose5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Pyridoxal_to_Pyridoxal5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Pyridoxamine_to_Pyridoxal5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Pyridoxine_to_Pyridoxal5P;seed:Pyridoxin_(Vitamin_B6)_Biosynthesis/Ribulose5P_and_Glyceraldehyde3P_to_Pyridoxal5P	rhea:25112;rhea:25113;rhea:25114;rhea:25115;bigg:PDXPP;bigg:R_PDXPP;deprecated:MNXR4141;deprecated:MNXR77425;kegg:R01911;metacyc:RXN-14181;sabiork:1965;seed:rxn01398
R40B70375	1 MNXM2@MNXC17 + 1 MNXM432@MNXC17 --> 1 MNXM625@MNXC17 + 1 MNXM9@MNXC17	R_NTD6l	MNXR102036	3.1.3.5;3.1.3.89	kegg:Metabolic pathways;kegg:Purine metabolism;model:Nucleotide interconversion;model:Purine catabolism;seed:Purine_conversions;seed:Purine_conversions/AMP_to_ADP;seed:Purine_conversions/AMP_to_Hypoxanthine;seed:Purine_conversions/Adenine_to_AMP;seed:Purine_conversions/GDP_to_GTP;seed:Purine_conversions/GMP_to_GDP;seed:Purine_conversions/GMP_to_Guanine;seed:Purine_conversions/IMP_to_AMP;seed:Purine_conversions/IMP_to_GMP;seed:Purine_conversions/IMP_to_Hypoxanthine;seed:Purine_conversions/dADP_to_dAMP;seed:Purine_conversions/dGDP_to_dGMP	rhea:29371;rhea:29372;rhea:29373;rhea:29374;bigg:NTD6;bigg:NTD6l;bigg:NTD6pp;bigg:R_NTD6;bigg:R_NTD6l;bigg:R_NTD6pp;deprecated:MNXR3879;deprecated:MNXR80997;kegg:R02088;metacyc:RXN-14161;sabiork:282;seed:rxn01507;seed:rxn13134
R40BF4E07	1 MNXM141@MNXC15 + 1 MNXM7769@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM31@MNXC15 + 1 MNXM9107@MNXC15	R_ST6GALNAC21	MNXR104555		model:Sphingolipid metabolism	bigg:R_ST6GALNAC21;bigg:ST6GALNAC21;deprecated:MNXR4917
R40CF538A	1 MNXM11@MNXC3 + 1 MNXM14@MNXC3 + 1 MNXM638@MNXC3 <-- 1 MNXM12@MNXC3 + 1 MNXM293@MNXC2 + 1 MNXM3@MNXC3	R_LINOFATPtc	MNXR101075		model:Unassigned	bigg:LINOFATPtc;bigg:R_LINOFATPtc
R40D1D1F	1 MNXM2@MNXC3 + 1 MNXM414@MNXC3 <-- 1 MNXM547@MNXC3	R_UPP3S	MNXR105139	4.2.1.75	kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Porphyrin and chlorophyll metabolism;metacyc:tetrapyrrole biosynthesis I (from glutamate);metacyc:tetrapyrrole biosynthesis II (from glycine);model:Heme synthesis;seed:Heme_and_Siroheme_Biosynthesis;seed:Heme_and_Siroheme_Biosynthesis/Aminolevulinate_to_Uroporphyrinogen_III;seed:Heme_and_Siroheme_Biosynthesis/Glutamate_to_Aminolevulinate;seed:Heme_and_Siroheme_Biosynthesis/Glycine_to_Aminolevulinate;seed:Heme_and_Siroheme_Biosynthesis/Uroporphyrinogen_III_to_Heme;seed:Heme_and_Siroheme_Biosynthesis/Uroporphyrinogen_III_to_Protoporphyrin;seed:Heme_and_Siroheme_Biosynthesis/Uroporphyrinogen_III_to_Siroheme	rhea:18965;rhea:18966;rhea:18967;rhea:18968;bigg:R_UPP3S;bigg:R_UPP3S_1;bigg:UPP3S;bigg:UPP3S_1;deprecated:MNXR32575;deprecated:MNXR5287;kegg:R03165;metacyc:UROGENIIISYN-RXN;reactome:R-BTA-189488;reactome:R-CFA-189488;reactome:R-DME-189488;reactome:R-DRE-189488;reactome:R-GGA-189488;reactome:R-GGA-421482;reactome:R-HSA-189488;reactome:R-MMU-189488;reactome:R-RNO-189488;reactome:R-SCE-189488;reactome:R-SPO-189488;reactome:R-SSC-189488;reactome:R-TGU-189488;reactome:R-XTR-189488;seed:rxn02264
R40D20F2E	1 MNXM1@MNXC3 + 1 MNXM10@MNXC3 + 1 MNXM8440@MNXC3 --> 1 MNXM8@MNXC3 + 1 MNXM9200@MNXC3	R_TRDR3	MNXR104923		model:Miscellaneous	bigg:R_TRDR3;bigg:TRDR3;deprecated:MNXR5119;deprecated:MNXR69994
R40D3DA89	1 MNXM1560@MNXC2 + 1 MNXM162246@MNXC3 + 1 MNXM96530@MNXC3 <==> 1 MNXM1560@MNXC3 + 1 MNXM162246@MNXC2 + 1 MNXM96530@MNXC2	R_r2154			model:Transport, extracellular	
R40E7D3E7	1 MNXM242@MNXC2 --> 1 MNXM242@BOUNDARY	R_EX_rib_D_LPAREN_e_RPAREN_	MNXR98911		model:Exchange/demand reaction	bigg:EX_rib__D_e;bigg:R_EX_rib__D_e
R40E8E9B2	1 MNXM1337@MNXC2 <==> 1 MNXM1337@MNXC3	R_r2367	MNXR106251		model:Transport, extracellular	bigg:R_r2367;bigg:r2367
R40ED904C	1 MNXM3@MNXC17 + 1 MNXM7@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM7@MNXC17	R_r0859	MNXR96123	2.7.4.6	model:Purine catabolism;model:Transport, endoplasmic reticular;model:Transport, mitochondrial	rhea:34999;rhea:35000;rhea:35001;rhea:35002;bigg:ATP1ter;bigg:ATPtm;bigg:R_ATP1ter;bigg:R_ATPtm;bigg:R_r0860;bigg:r0860;kegg:R00124#2;reactome:R-ATH-163215;reactome:R-BTA-163215;reactome:R-BTA-5672027;reactome:R-CEL-163215;reactome:R-CFA-163215;reactome:R-DDI-163215;reactome:R-DME-163215;reactome:R-DRE-163215;reactome:R-DRE-5672027;reactome:R-GGA-163215;reactome:R-HSA-163215;reactome:R-HSA-5672027;reactome:R-MMU-163215;reactome:R-MMU-5672027;reactome:R-OSA-163215;reactome:R-PFA-163215;reactome:R-RNO-163215;reactome:R-RNO-5672027;reactome:R-SCE-163215;reactome:R-SPO-163215;reactome:R-SSC-163215;reactome:R-SSC-5672027;reactome:R-TGU-163215;reactome:R-XTR-163215;reactome:R-XTR-5672027
R40EDA07C	1 MNXM41357@MNXC2 --> 1 MNXM41357@BOUNDARY	R_EX_fucfuc12gal14acglcgalgluside_hs_LPAREN_e_RPAREN_	MNXR98507		model:Exchange/demand reaction	bigg:EX_fucfuc12gal14acglcgalgluside_cho_e;bigg:R_EX_fucfuc12gal14acglcgalgluside_cho_e
R410288A0	1 MNXM160@MNXC3 --> 1 MNXM540@MNXC3	R_GeTPRA_R07324_c	MNXR101575	5.5.1.4	kegg:Biosynthesis of antibiotics;kegg:Inositol phosphate metabolism;kegg:Metabolic pathways;kegg:Streptomycin biosynthesis;metacyc:1D-myo-inositol hexakisphosphate biosynthesis III (Spirodela polyrrhiza);metacyc:1D-myo-inositol hexakisphosphate biosynthesis IV (Dictyostelium);metacyc:di-myo-inositol phosphate biosynthesis;metacyc:mycothiol biosynthesis;metacyc:myo-inositol biosynthesis;metacyc:phosphatidylinositol biosynthesis I (bacteria);model:Biosynthesis of antibiotics;model:Inositol phosphate metabolism;model:Metabolic pathways;model:Streptomycin biosynthesis	rhea:10716;rhea:10717;rhea:10718;rhea:10719;bigg:MI3PS;bigg:R_MI3PS;deprecated:MNXR60386;deprecated:MNXR75043;kegg:R07324;metacyc:MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN;reactome:R-ATH-1855178;reactome:R-BTA-1855178;reactome:R-CEL-1855178;reactome:R-CFA-1855178;reactome:R-DDI-1855178;reactome:R-DME-1855178;reactome:R-GGA-1855178;reactome:R-HSA-1855178;reactome:R-MMU-1855178;reactome:R-OSA-1855178;reactome:R-PFA-1855178;reactome:R-RNO-1855178;reactome:R-SCE-1855178;reactome:R-XTR-1855178;sabiork:1181;seed:rxn05072
R410F832E	1 MNXM993@MNXC2 --> 1 MNXM993@BOUNDARY	R_EX_HC01361_LPAREN_e_RPAREN_			model:Exchange/demand reaction	
R410FD914	1 MNXM8317@MNXC2 <==> 1 MNXM8317@MNXC3	R_r1081			model:Transport, extracellular	
R411E1F30	1 MNXM77635@MNXC15 <==> 1 MNXM77635@MNXC3	R_PA_HStg	MNXR102388		model:Transport, endoplasmic reticular;model:Transport, golgi apparatus;model:Transport, nuclear	bigg:PA_HSter;bigg:PA_HStg;bigg:PA_HStn;bigg:R_PA_HSter;bigg:R_PA_HStg;bigg:R_PA_HStn;deprecated:MNXR4110
R41309B17	1 MNXM1@MNXC15 + 1 MNXM17@MNXC15 + 1 MNXM22166@MNXC15 <-- 1 MNXM47@MNXC15 + 1 MNXM6483@MNXC15	R_M14NTg			model:N-glycan synthesis	
R413182C4	1 MNXM753@MNXC4 <-- 1 MNXM87576@MNXC4	R_FAOXC61m	MNXR128389	5.3.3;5.3.3.8	model:Unassigned	rhea:45736;rhea:45737;rhea:45738;rhea:45739;deprecated:MNXR93478;sabiork:9714
R4135620D	1 MNXM199@MNXC2 + 1 MNXM70@MNXC3 <-- 1 MNXM199@MNXC3 + 1 MNXM70@MNXC2	R_r2020	MNXR105931		model:Transport, extracellular	bigg:R_r2020;bigg:r2020
R4142BEA3	1 MNXM77635@MNXC11 <==> 1 MNXM77635@MNXC3	R_PA_HSter	MNXR102388		model:Transport, endoplasmic reticular;model:Transport, golgi apparatus;model:Transport, nuclear	bigg:PA_HSter;bigg:PA_HStg;bigg:PA_HStn;bigg:R_PA_HSter;bigg:R_PA_HStg;bigg:R_PA_HStn;deprecated:MNXR4110
R4143AE9D	1 MNXM1062@MNXC4 + 1 MNXM5@MNXC4 + 1 MNXM9@MNXC4 <-- 1 MNXM1@MNXC4 + 1 MNXM1384@MNXC4 + 1 MNXM6@MNXC4	R_AGPRim	MNXR95530	1.2.1.38	kegg:2-Oxocarboxylic acid metabolism;kegg:Arginine biosynthesis;kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;metacyc:L-arginine biosynthesis II (acetyl cycle);metacyc:L-arginine biosynthesis III (via N-acetyl-L-citrulline);metacyc:L-ornithine biosynthesis I;model:Urea cycle;seed:Arginine_Biosynthesis_extended;seed:Arginine_Biosynthesis_extended/Glutamate_to_Arginine	rhea:21588;rhea:21589;rhea:21590;rhea:21591;bigg:AGGPR;bigg:AGPR;bigg:AGPRim;bigg:R_AGGPR;bigg:R_AGPR;bigg:R_AGPRim;deprecated:MNXR137166;deprecated:MNXR29617;deprecated:MNXR571;deprecated:MNXR76396;kegg:R03443;metacyc:N-ACETYLGLUTPREDUCT-RXN;seed:rxn02465;seed:rxn12857
R414B5D73	2 MNXM1@MNXC11 + 1 MNXM4@MNXC11 + 2 MNXM531@MNXC11 + 2 MNXM6@MNXC11 --> 2 MNXM2@MNXC11 + 2 MNXM375@MNXC11 + 2 MNXM5@MNXC11 + 2 MNXM75@MNXC11	R_P45017A2r			model:Steroid metabolism	
R41582121	1 MNXM12026@MNXC15 + 1 MNXM47@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM12012@MNXC15 + 1 MNXM17@MNXC15	R_AG13T16g			model:Keratan sulfate synthesis	
R416815C2	1 MNXM1@MNXC13 + 1 MNXM12@MNXC13 + 1 MNXM1560@MNXC13 <-- 1 MNXM29@MNXC13 + 1 MNXM431@MNXC13	R_BAAT1x	MNXR108368	2.3.1.65	kegg:Metabolic pathways;kegg:Primary bile acid biosynthesis;metacyc:bile acid biosynthesis, neutral pathway;model:Bile acid synthesis	rhea:14001;rhea:14002;rhea:14003;rhea:14004;deprecated:MNXR929;kegg:R03718;metacyc:GLYCINE-N-CHOLOYLTRANSFERASE-RXN;sabiork:3479;seed:rxn02638
R419144B6	1 MNXM127@MNXC11 <-- 1 MNXM127@MNXC3	R_r0826	MNXR100848		model:Transport, endoplasmic reticular	rhea:32867;rhea:32868;rhea:32869;rhea:32870;bigg:INSTtex;bigg:R_INSTtex;bigg:R_r0826;bigg:r0826;deprecated:MNXR3114;seed:rxn08755
R41915DF3	1 MNXM11967@MNXC15 + 1 MNXM47@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM11975@MNXC15 + 1 MNXM17@MNXC15	R_AG13T5g	MNXR95519		model:Keratan sulfate synthesis	bigg:AG13T5g;bigg:R_AG13T5g;deprecated:MNXR55005
R41AE50CE	1 MNXM1@MNXC15 + 1 MNXM11643@MNXC15 + 1 MNXM17@MNXC15 <-- 1 MNXM8636@MNXC15 + 1 MNXM89724@MNXC15	R_GALGT2			model:Sphingolipid metabolism	
R41B0B7E3	1 MNXM9103@MNXC13 <==> 1 MNXM9103@MNXC3	R_SEBACIDTD			model:Unassigned	
R41B76813	1 MNXM2456@MNXC6 + 1 MNXM9@MNXC6 <-- 1 MNXM2@MNXC6 + 1 MNXM2711@MNXC6	R_PI45P5Pn	MNXR102718		model:Inositol phosphate metabolism	bigg:PI45P5P;bigg:PI45P5Pn;bigg:R_PI45P5P;bigg:R_PI45P5Pn;deprecated:MNXR4275
R41B9A574	1 MNXM1263@MNXC3 + 1 MNXM2@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM12@MNXC3 + 1 MNXM872@MNXC3	R_3HPCOAHYD	MNXR94900	3.1.2.4	metacyc:beta-alanine biosynthesis II;metacyc:propanoyl-CoA degradation II;model:CoA synthesis;model:beta-Alanine metabolism	bigg:3HPCOAHYD;bigg:R_3HPCOAHYD;bigg:R_r0596;bigg:r0596;deprecated:MNXR160;deprecated:MNXR81366;metacyc:RXN-6384;sabiork:2990;seed:rxn02261
R41D1D2CE	1 MNXM7938@MNXC2 <==> 1 MNXM7938@MNXC3	R_GALFUC12GAL14ACGLCGALGLUSIDEte	MNXR99966		model:Transport, extracellular;model:Transport, golgi apparatus	bigg:GALFUC12GAL14ACGLCGALGLUSIDEte;bigg:GALFUC12GAL14ACGLCGALGLUSIDEtg;bigg:R_GALFUC12GAL14ACGLCGALGLUSIDEte;bigg:R_GALFUC12GAL14ACGLCGALGLUSIDEtg;deprecated:MNXR55528;deprecated:MNXR69095
R41D3F83B	2 MNXM306@MNXC11 <==> 2 MNXM306@MNXC3	R_OCDEAFABP1tc	MNXR102145		model:Unassigned	bigg:OCDEAFABP1tc;bigg:R_OCDEAFABP1tc
R41DAD0FA	1 MNXM131@MNXC2 + 4 MNXM27@MNXC2 <==> 1 MNXM131@MNXC3 + 4 MNXM27@MNXC3	R_CITt4_4	MNXR96751		model:Transport, extracellular	bigg:CITt4_4;bigg:R_CITt4_4;deprecated:MNXR1178
R41DC77C4	1 MNXM134@MNXC2 + 1 MNXM140@MNXC3 + 1 MNXM27@MNXC3 <-- 1 MNXM134@MNXC3 + 1 MNXM140@MNXC2 + 1 MNXM27@MNXC2	R_r1960	MNXR105871		model:Transport, extracellular	bigg:R_r1960;bigg:r1960
R41E36BA7	1 MNXM01@MNXC2 + 1 MNXM55458@MNXC2 --> 1 MNXM01@MNXC3 + 1 MNXM55458@MNXC3	R_GLYSARPEPT1tc	MNXR100362		model:Unassigned	bigg:GLYSARPEPT1tc;bigg:R_GLYSARPEPT1tc
R41E9FD78	1 MNXM1@MNXC2 + 1 MNXM14@MNXC2 + 1 MNXM9@MNXC2 <-- 1 MNXM2@MNXC2 + 1 MNXM7@MNXC2	R_ATPH2e	MNXR96129	3.1.3;3.1.3.2;3.6.1.15;3.6.1.5;3.6.1.53;3.6.1.9	kegg:Purine metabolism;metacyc:APYRASE-RXN;model:Nucleotide interconversion;model:Purine catabolism	bigg:ATPH2e;bigg:NDP1;bigg:R_ATPH2e;bigg:R_NDP1;deprecated:MNXR890;kegg:R00122;metacyc:RXN-10862;sabiork:246;seed:rxn00092
R41FE590	1 MNXM4@MNXC3 + 1 MNXM570@MNXC3 --> 1 MNXM5015@MNXC3	R_5HTRPDOX			model:Tryptophan metabolism	
R41FF54F6	1 MNXM11@MNXC3 + 1 MNXM47346@MNXC3 <-- 1 MNXM1692@MNXC3 + 1 MNXM63@MNXC3	R_EPCTX	MNXR108756	2.7.7.14	kegg:Metabolic pathways;kegg:Phosphonate and phosphinate metabolism;model:Glycerophospholipid metabolism	deprecated:MNXR55321;deprecated:MNXR68808;kegg:R04247;seed:rxn02961
R42047270	1 MNXM12@MNXC3 + 1 MNXM6987@MNXC3 <-- 1 MNXM21@MNXC3 + 1 MNXM6274@MNXC3	R_GAO1	MNXR100036		model:Sphingolipid metabolism	bigg:GAO1;bigg:GAO1g;bigg:R_GAO1;bigg:R_GAO1g;deprecated:MNXR2547
R4209EDC7	1 MNXM22@MNXC13 + 1 MNXM580@MNXC13 <-- 1 MNXM4@MNXC13 + 1 MNXM486@MNXC13	R_r1445	MNXR127526	1.3.3.6	model:Fatty acid oxidation	rhea:40179;rhea:40180;rhea:40181;rhea:40182;deprecated:MNXR67348;sabiork:6505;seed:rxn09479
R4211C784	1 MNXM114515@MNXC13 + 1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXMK0037@MNXC13	R_FAOXC16DCC14DCx			model:Unassigned	
R423588F7	1 MNXM1@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM90428@MNXC3 <-- 1 MNXM2456@MNXC3 + 1 MNXM3@MNXC3	R_PI4P3K	MNXR102746		model:Inositol phosphate metabolism	bigg:PI4P3K;bigg:PI4P3Ker;bigg:PI4P3Kn;bigg:R_PI4P3K;bigg:R_PI4P3Ker;bigg:R_PI4P3Kn;deprecated:MNXR51025
R42414A6B	1 MNXM154@MNXC2 + 1 MNXM356@MNXC3 <==> 1 MNXM154@MNXC3 + 1 MNXM356@MNXC2	R_r2082			model:Transport, extracellular	
R4245374E	1 MNXM1@MNXC3 + 1 MNXM436@MNXC3 + 1 MNXM73@MNXC3 --> 1 MNXM23@MNXC3 + 1 MNXM344@MNXC3	R_r0413	MNXR95613	2.7.1.40	kegg:Metabolic pathways;kegg:Purine metabolism;model:Glycolysis/gluconeogenesis	rhea:30791;rhea:30792;rhea:30793;rhea:30794;bigg:AGPOP;bigg:AGPOPm;bigg:R_AGPOP;bigg:R_AGPOPm;deprecated:MNXR59293;kegg:R01858;metacyc:RXN-14207;sabiork:284;seed:rxn01354
R42504302	1 MNXM20@MNXC2 + 1 MNXM458@MNXC3 <==> 1 MNXM20@MNXC3 + 1 MNXM458@MNXC2	R_r2106			model:Transport, extracellular	
R4253C7AA	1 MNXM199@MNXC2 + 1 MNXM27@MNXC2 + 1 MNXM61@MNXC3 --> 1 MNXM199@MNXC3 + 1 MNXM27@MNXC3 + 1 MNXM61@MNXC2	R_r1856	MNXR105773		model:Transport, extracellular	bigg:R_r1856;bigg:r1856
R4269EB94	1 MNXM1288@MNXC3 + 1 MNXM2@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM260@MNXC3 + 1 MNXM39@MNXC3	R_FKYNH	MNXR99596	3.5.1.9	kegg:Glyoxylate and dicarboxylate metabolism;kegg:Metabolic pathways;kegg:Tryptophan metabolism;model:Tryptophan metabolism	rhea:13009;rhea:13010;rhea:13011;rhea:13012;bigg:FKYNH;bigg:R_FKYNH;deprecated:MNXR2258;kegg:R01959;sabiork:2006
R426D6113	1 MNXM12@MNXC4 + 1 MNXM51430@MNXC4 --> 1 MNXM173@MNXC4 + 1 MNXM9429@MNXC4	R_DCSPTN1CPT2			model:Fatty acid oxidation	
R42722B61	1 MNXM10019@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM23766@MNXC3	R_r0695	MNXR94888	2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59;4.2.1.61	kegg:Fatty acid biosynthesis;kegg:Fatty acid metabolism;kegg:Metabolic pathways;metacyc:palmitate biosynthesis I (animals and fungi);metacyc:palmitate biosynthesis II (bacteria and plants);model:Fatty acid synthesis;seed:Fatty_Acid_Biosynthesis_FASII;seed:Fatty_Acid_Biosynthesis_FASII/AcetylCoA_to_MalonylCoA	bigg:3HAD80;bigg:3HAD80_1;bigg:R_3HAD80;bigg:R_3HAD80_1;deprecated:MNXR152;deprecated:MNXR20007;deprecated:MNXR68178;kegg:R04537;metacyc:4.2.1.59-RXN;seed:rxn05334
R42810E46	1 MNXM1@MNXC3 + 1 MNXM220@MNXC3 + 1 MNXM73@MNXC3 --> 1 MNXM23@MNXC3 + 1 MNXM63@MNXC3	R_r0153	MNXR103373	2.7.1.40	model:Glycolysis/gluconeogenesis	bigg:PYK4;bigg:R_PYK4;deprecated:MNXR132739;deprecated:MNXR59166;deprecated:MNXR73676;kegg:R00572;sabiork:55;seed:rxn00411
