### user_MNET1 ###
#
# code	#reac	#chem	#comp	description
# 0	0	0	0	not mapped to the MNXref namespace
# 0.1	0	43	0	not mapped to the MNXref namespace and ID modified
# 0.2	1315	0	0	partially mapped to the MNXref namespace
# 1	0	1	0	mapped to the MNXref namespace with same ID and same description
# 1.1	0	947	10	mapped to the MNXref namespace with different ID but same description
# 1.2	0	0	0	mapped to the MNXref namespace with same ID but different description
# 1.3	4533	741	0	mapped to the MNXref namespace with different ID and different description
# 2	26	0	0	merged with the same description
# 2.2	50	7	0	merged with different description
#
#type	code	old_ID	old_desc	new_ID	new_desc	comment
reac	0.2	R_FAOXC241C221x	1 MNXM12_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM5851_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM11430_x + 1 MNXM21_x + 1 MNXM22_x	R295FCC28	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM5851@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM11430@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC2442246x	1 MNXM12_x + 1 MNXM1512_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM986_x	R4885FF46	1 MNXM12@MNXC13 + 1 MNXM1512@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM986@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC2452253x	1 MNXM12_x + 1 MNXM1513_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM97364_x	RA39F6D64	1 MNXM12@MNXC13 + 1 MNXM1513@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM97364@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC2452256x	1 MNXM12_x + 1 MNXM1203_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM9429_x	RF0B70774	1 MNXM12@MNXC13 + 1 MNXM1203@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM9429@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC246226x	1 MNXM12_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM8_x + 1 MNXM846_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM91778_x	R30417690	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 + 1 MNXM846@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM91778@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC24C22x	1 MNXM12_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM8_x + 1 MNXM91024_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM10780_x + 1 MNXM21_x + 1 MNXM22_x	R745B2958	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 + 1 MNXM91024@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM10780@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC260240x	1 MNXM12_x + 1 MNXM1479_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM91024_x	R6903E840	1 MNXM12@MNXC13 + 1 MNXM1479@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM91024@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC3DC	1 MNXM12_c + 1 MNXM61016_c <==> 1 MNXM173_c + 1 MNXM40_c	R9607F2BE	1 MNXM12@MNXC3 + 1 MNXM61016@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM40@MNXC3	Equation unknown in our database. 
reac	0.2	R_FAOXC5C3x	1 MNXM10_m + 1 MNXM21_m + 1 MNXM38_m + 1 MNXM86_m <-- 1 MNXM12_m + 1 MNXM2_m + 1 MNXM2854_m + 1 MNXM33_m + 1 MNXM8_m	RCFA4EBE0	1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM38@MNXC4 + 1 MNXM86@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM2854@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM8@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXC5C5DCc	1 MNXM12_c + 1 MNXM55250_c <==> 1 MNXM173_c + 1 MNXM382_c	R983B35F	1 MNXM12@MNXC3 + 1 MNXM55250@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM382@MNXC3	Equation unknown in our database. 
reac	0.2	R_FAOXC5OHc	1 MNXM12_c + 1 MNXM156642_c <==> 1 MNXM173_c + 1 MNXM4987_c	RF0A2C4FD	1 MNXM12@MNXC3 + 1 MNXM156642@MNXC3 <==> 1 MNXM173@MNXC3 + 1 MNXM4987@MNXC3	Equation unknown in our database. 
reac	0.2	R_FAOXC61C4m	1 MNXM12_m + 1 MNXM2_m + 1 MNXM753_m + 1 MNXM8_m --> 1 MNXM1_m + 1 MNXM10_m + 1 MNXM21_m + 1 MNXM233_m	R5C4960A2	1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM753@MNXC4 + 1 MNXM8@MNXC4 --> 1 MNXM1@MNXC4 + 1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM233@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXC61C4x	1 MNXM12_x + 1 MNXM2_x + 1 MNXM753_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM233_x	R5FB55C59	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM753@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM233@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC6C4m	1 MNXM10_m + 1 MNXM21_m + 1 MNXM233_m + 1 MNXM38_m <-- 1 MNXM12_m + 1 MNXM2_m + 1 MNXM33_m + 1 MNXM553_m + 1 MNXM8_m	RF6287CCF	1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM233@MNXC4 + 1 MNXM38@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM553@MNXC4 + 1 MNXM8@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXC6C4x	1 MNXM12_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM553_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM233_x	RC86855A6	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM553@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM233@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC6DCC4DCx	1 MNXM12_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM8_x + 1 MNXM91124_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM92_x	RE931A4E6	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 + 1 MNXM91124@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM92@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC7C5m	1 MNXM10_m + 1 MNXM21_m + 1 MNXM2854_m + 1 MNXM38_m <-- 1 MNXM12_m + 1 MNXM2_m + 1 MNXM33_m + 1 MNXM56148_m + 1 MNXM8_m	R81FE2AE9	1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM2854@MNXC4 + 1 MNXM38@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM56148@MNXC4 + 1 MNXM8@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXC81C61m	1 MNXM10_m + 1 MNXM21_m + 1 MNXM38_m + 1 MNXM87576_m <-- 1 MNXM12_m + 1 MNXM168741_m + 1 MNXM2_m + 1 MNXM33_m + 1 MNXM8_m	R288D3BD5	1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM38@MNXC4 + 1 MNXM87576@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM168741@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM8@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXC81C61x	1 MNXM12_x + 1 MNXM168741_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM87576_x	RF59ADA10	1 MNXM12@MNXC13 + 1 MNXM168741@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM87576@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC8C6m	1 MNXM10_m + 1 MNXM21_m + 1 MNXM38_m + 1 MNXM553_m <-- 1 MNXM12_m + 1 MNXM2_m + 1 MNXM33_m + 1 MNXM342_m + 1 MNXM8_m	RCFC58947	1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM38@MNXC4 + 1 MNXM553@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM342@MNXC4 + 1 MNXM8@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXC8C6x	1 MNXM12_x + 1 MNXM2_x + 1 MNXM342_x + 1 MNXM4_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM553_x	RA18045E2	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM342@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM553@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC8DCC6DCx	1 MNXM12_x + 1 MNXM163582_x + 1 MNXM2_x + 1 MNXM4_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM21_x + 1 MNXM22_x + 1 MNXM91124_x	R2CD9DAD9	1 MNXM12@MNXC13 + 1 MNXM163582@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM4@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM21@MNXC13 + 1 MNXM22@MNXC13 + 1 MNXM91124@MNXC13	Equation unknown in our database. 
reac	0.2	R_FAOXC9BRC7BRm	1 MNXM12_m + 1 MNXM2_m + 1 MNXM33_m + 1 MNXM37161_m + 1 MNXM8_m --> 1 MNXM1_m + 1 MNXM10_m + 1 MNXM21_m + 1 MNXM34582_m + 1 MNXM38_m	RC42C024C	1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM34582@MNXC4 + 1 MNXM38@MNXC4 <-- 4 MNXM1@MNXC4 + 1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM37161@MNXC4 + 1 MNXM8@MNXC4	Equation unknown in our database. Species MNXM1@MNXC4 added with stoichiometric coefficient 4.0. Species MNXM1@MNXC4 (MNXM1_m) removed. 
reac	0.2	R_FAOXC9C7m	1 MNXM10_m + 1 MNXM21_m + 1 MNXM38_m + 1 MNXM56148_m <-- 1 MNXM12_m + 1 MNXM2_m + 1 MNXM33_m + 1 MNXM64875_m + 1 MNXM8_m	R64DAE78D	1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM38@MNXC4 + 1 MNXM56148@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM64875@MNXC4 + 1 MNXM8@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXOHC16C16DCc	3 MNXM1_c + 2 MNXM10_c + 1 MNXM11807_c <-- 1 MNXM2_c + 1 MNXM2459_c + 2 MNXM8_c	R8BD9819A	3 MNXM1@MNXC3 + 2 MNXM10@MNXC3 + 1 MNXM11807@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM2459@MNXC3 + 2 MNXM8@MNXC3	Equation unknown in our database. 
reac	0.2	R_FAOXOHC22C22DCc	2 MNXM1_c + 2 MNXM10_c + 1 MNXM11428_c <-- 1 MNXM2_c + 1 MNXM2457_c + 2 MNXM8_c	R61C479AF	3 MNXM1@MNXC3 + 2 MNXM10@MNXC3 + 1 MNXM11428@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM2457@MNXC3 + 2 MNXM8@MNXC3	Equation unknown in our database. Stoichiometry of MNXM1@MNXC3 (MNXM1_c) changed from 2.0 to 3.0. 
reac	0.2	R_FAOXOHMC10DC10c	3 MNXM1_c + 2 MNXM10_c + 1 MNXM9103_c <-- 1 MNXM2_c + 1 MNXM3785_c + 2 MNXM8_c	RD577A7F3	3 MNXM1@MNXC3 + 2 MNXM10@MNXC3 + 1 MNXM9103@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3785@MNXC3 + 2 MNXM8@MNXC3	Equation unknown in our database. 
reac	0.2	R_FAOXTC101TC102m	1 MNXM1_m + 1 MNXM33_m + 1 MNXM90161_m --> 1 MNXM38_m + 1 MNXM468681_m	R10527FBB	1 MNXM1@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM90161@MNXC4 --> 1 MNXM38@MNXC4 + 1 MNXM468681@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXTC102C101m	1 MNXM1_m + 1 MNXM468681_m + 1 MNXM6_m --> 1 MNXM5_m + 1 MNXM90096_m	RBE5C4D0A	1 MNXM1@MNXC4 + 1 MNXM468681@MNXC4 + 1 MNXM6@MNXC4 --> 1 MNXM5@MNXC4 + 1 MNXM90096@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXTC122TC101m	1 MNXM12_m + 1 MNXM2_m + 1 MNXM2039_m + 1 MNXM8_m --> 1 MNXM1_m + 1 MNXM10_m + 1 MNXM21_m + 1 MNXM90161_m	R44FF2E02	1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM2039@MNXC4 + 1 MNXM8@MNXC4 --> 1 MNXM1@MNXC4 + 1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM90161@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXTC142TC122m	1 MNXM10_m + 1 MNXM2008_m + 1 MNXM21_m + 1 MNXM38_m <-- 1 MNXM12_m + 1 MNXM2_m + 1 MNXM33_m + 1 MNXM38081_m + 1 MNXM8_m	R5FF10896	1 MNXM10@MNXC4 + 1 MNXM2008@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM38@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM38081@MNXC4 + 1 MNXM8@MNXC4	Equation unknown in our database. 
reac	0.2	R_FAOXTC162TC142m	1 MNXM10_m + 1 MNXM21_m + 1 MNXM38_m + 1 MNXM38081_m <-- 1 MNXM12_m + 1 MNXM2_m + 1 MNXM33_m + 1 MNXM8_m + 1 MNXMK0094_m	R1E9E38BA	1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM38@MNXC4 + 1 MNXM38081@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM8@MNXC4 + 1 MNXMK0094@MNXC4	Reactant MNXMK0094_m not mapped. 
reac	0.2	R_FAOXTC182TC162m	1 MNXM10_m + 1 MNXM21_m + 1 MNXM38_m + 1 MNXMK0094_m <-- 1 MNXM12_m + 1 MNXM2_m + 1 MNXM33_m + 1 MNXM4036_m + 1 MNXM8_m	RB0FC4443	1 MNXM10@MNXC4 + 1 MNXM21@MNXC4 + 1 MNXM38@MNXC4 + 1 MNXMK0094@MNXC4 <-- 1 MNXM12@MNXC4 + 1 MNXM2@MNXC4 + 1 MNXM33@MNXC4 + 1 MNXM4036@MNXC4 + 1 MNXM8@MNXC4	Reactant MNXMK0094_m not mapped. 
reac	0.2	R_FATP5t	1 MNXM135_e + 1 MNXM27_e <==> 1 MNXM135_c + 1 MNXM27_c	RD41C2328	1 MNXM135@MNXC2 + 1 MNXM27@MNXC2 <==> 1 MNXM135@MNXC3 + 1 MNXM27@MNXC3	Equation unknown in our database. 
reac	0.2	R_FATP6t	1 MNXM27_e + 1 MNXM5042_e <==> 1 MNXM27_c + 1 MNXM5042_c	R2B1238CD	1 MNXM27@MNXC2 + 1 MNXM5042@MNXC2 <==> 1 MNXM27@MNXC3 + 1 MNXM5042@MNXC3	Equation unknown in our database. 
reac	0.2	R_FATP8t	1 MNXM27_e + 1 MNXM3297_e <==> 1 MNXM27_c + 1 MNXM3297_c	RCDFC8643	1 MNXM27@MNXC2 + 1 MNXM3297@MNXC2 <==> 1 MNXM27@MNXC3 + 1 MNXM3297@MNXC3	Equation unknown in our database. 
reac	0.2	R_FATP9t	1 MNXM27_e + 1 MNXM6358_e <==> 1 MNXM27_c + 1 MNXM6358_c	R935954FD	1 MNXM27@MNXC2 + 1 MNXM6358@MNXC2 <==> 1 MNXM27@MNXC3 + 1 MNXM6358@MNXC3	Equation unknown in our database. 
reac	0.2	R_FOAXC122C101x	1 MNXM12_x + 1 MNXM2_x + 1 MNXM2039_x + 1 MNXM8_x --> 1 MNXM1_x + 1 MNXM10_x + 1 MNXM2009_x + 1 MNXM21_x	R5F3A1A88	1 MNXM12@MNXC13 + 1 MNXM2@MNXC13 + 1 MNXM2039@MNXC13 + 1 MNXM8@MNXC13 --> 1 MNXM1@MNXC13 + 1 MNXM10@MNXC13 + 1 MNXM2009@MNXC13 + 1 MNXM21@MNXC13	Equation unknown in our database. 
reac	0.2	R_FPGS	1 MNXM1_c + 3 MNXM2_c + 1 MNXM3687_c + 1 MNXM7_c + 1 MNXM9_c <-- 1 MNXM3_c + 1 MNXM79_c + 4 MNXM89557_c	R7112C410	1 MNXM1@MNXC3 + 3 MNXM2@MNXC3 + 1 MNXM3687@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM79@MNXC3 + 4 MNXM89557@MNXC3	Equation unknown in our database. 
reac	0.2	R_FPGS4	1 MNXM1_c + 3 MNXM2_c + 1 MNXM4080_c + 1 MNXM7_c + 1 MNXM9_c <-- 1 MNXM281_c + 1 MNXM3_c + 4 MNXM89557_c	R30037102	1 MNXM1@MNXC3 + 3 MNXM2@MNXC3 + 1 MNXM4080@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM281@MNXC3 + 1 MNXM3@MNXC3 + 4 MNXM89557@MNXC3	Equation unknown in our database. 
reac	0.2	R_FPGS4m	1 MNXM1_m + 3 MNXM2_m + 1 MNXM4080_m + 1 MNXM7_m + 1 MNXM9_m <-- 1 MNXM281_m + 1 MNXM3_m + 4 MNXM89557_m	R5CD2064B	1 MNXM1@MNXC4 + 3 MNXM2@MNXC4 + 1 MNXM4080@MNXC4 + 1 MNXM7@MNXC4 + 1 MNXM9@MNXC4 <-- 1 MNXM281@MNXC4 + 1 MNXM3@MNXC4 + 4 MNXM89557@MNXC4	Equation unknown in our database. 
reac	0.2	R_FPGS7	1 MNXM1_c + 3 MNXM2_c + 1 MNXM3428_c + 1 MNXM7_c + 1 MNXM9_c <-- 1 MNXM237_c + 1 MNXM3_c + 4 MNXM89557_c	RE1D3DF3D	1 MNXM1@MNXC3 + 3 MNXM2@MNXC3 + 1 MNXM3428@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM237@MNXC3 + 1 MNXM3@MNXC3 + 4 MNXM89557@MNXC3	Equation unknown in our database. 
reac	0.2	R_FPGS7m	1 MNXM1_m + 3 MNXM2_m + 1 MNXM3428_m + 1 MNXM7_m + 1 MNXM9_m <-- 1 MNXM237_m + 1 MNXM3_m + 4 MNXM89557_m	R8D02A874	1 MNXM1@MNXC4 + 3 MNXM2@MNXC4 + 1 MNXM3428@MNXC4 + 1 MNXM7@MNXC4 + 1 MNXM9@MNXC4 <-- 1 MNXM237@MNXC4 + 1 MNXM3@MNXC4 + 4 MNXM89557@MNXC4	Equation unknown in our database. 
reac	0.2	R_FPGSm	1 MNXM1_m + 3 MNXM2_m + 1 MNXM3687_m + 1 MNXM7_m + 1 MNXM9_m <-- 1 MNXM3_m + 1 MNXM79_m + 4 MNXM89557_m	RFADF0B6E	1 MNXM1@MNXC4 + 3 MNXM2@MNXC4 + 1 MNXM3687@MNXC4 + 1 MNXM7@MNXC4 + 1 MNXM9@MNXC4 <-- 1 MNXM3@MNXC4 + 1 MNXM79@MNXC4 + 4 MNXM89557@MNXC4	Equation unknown in our database. 
reac	0.2	R_FUCASE2e	1 MNXM2_e + 1 MNXM6303_e --> 1 MNXM659_e + 1 MNXM8784_e	R4D7F41EE	1 MNXM2@MNXC2 + 1 MNXM6303@MNXC2 --> 1 MNXM659@MNXC2 + 1 MNXM8784@MNXC2	Equation unknown in our database. 
reac	0.2	R_FUCASE2ly	1 MNXM2_l + 1 MNXM6303_l --> 1 MNXM659_l + 1 MNXM8784_l	RA0D000A9	1 MNXM2@MNXC17 + 1 MNXM6303@MNXC17 --> 1 MNXM659@MNXC17 + 1 MNXM8784@MNXC17	Equation unknown in our database. 
reac	0.2	R_FUCASEe	1 MNXM2_e + 1 MNXM6369_e --> 1 MNXM659_e + 1 MNXM7256_e	RE12381F7	1 MNXM2@MNXC2 + 1 MNXM6369@MNXC2 --> 1 MNXM659@MNXC2 + 1 MNXM7256@MNXC2	Equation unknown in our database. 
reac	0.2	R_FUCASEly	1 MNXM2_l + 1 MNXM6369_l --> 1 MNXM659_l + 1 MNXM7256_l	RAC09B2DC	1 MNXM2@MNXC17 + 1 MNXM6369@MNXC17 --> 1 MNXM659@MNXC17 + 1 MNXM7256@MNXC17	Equation unknown in our database. 
reac	0.2	R_FUT16g	1 MNXM193_g + 1 MNXM5179_g --> 1 MNXM1_g + 1 MNXM30_g + 1 MNXM41360_g	R84382648	1 MNXM193@MNXC15 + 1 MNXM5179@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM30@MNXC15 + 1 MNXM41360@MNXC15	Equation unknown in our database. 
reac	0.2	R_FUT18g	1 MNXM11849_g + 2 MNXM193_g --> 2 MNXM1_g + 2 MNXM30_g + 1 MNXM41358_g	RA34D082C	1 MNXM11849@MNXC15 + 2 MNXM193@MNXC15 --> 2 MNXM1@MNXC15 + 2 MNXM30@MNXC15 + 1 MNXM41358@MNXC15	Equation unknown in our database. 
reac	0.2	R_FUT34g	1 MNXM193_g + 1 MNXM6163_g --> 1 MNXM1_g + 1 MNXM30_g + 1 MNXM8835_g	R79C05E36	1 MNXM193@MNXC15 + 1 MNXM6163@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM30@MNXC15 + 1 MNXM8835@MNXC15	Equation unknown in our database. 
reac	0.2	R_FUT35g	1 MNXM193_g + 1 MNXM4447_g --> 1 MNXM1_g + 1 MNXM30_g + 1 MNXM7939_g	RB012805B	1 MNXM193@MNXC15 + 1 MNXM4447@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM30@MNXC15 + 1 MNXM7939@MNXC15	Equation unknown in our database. 
reac	0.2	R_FUT910g	1 MNXM193_g + 1 MNXM43842_g --> 1 MNXM1_g + 1 MNXM30_g + 1 MNXM41358_g	R84CCA783	1 MNXM193@MNXC15 + 1 MNXM43842@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM30@MNXC15 + 1 MNXM41358@MNXC15	Equation unknown in our database. 
reac	0.2	R_FUT911g	1 MNXM193_g + 1 MNXM41358_g --> 1 MNXM1_g + 1 MNXM30_g + 1 MNXM7942_g	RBA18A257	1 MNXM193@MNXC15 + 1 MNXM41358@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM30@MNXC15 + 1 MNXM7942@MNXC15	Equation unknown in our database. 
reac	0.2	R_FUT91g	1 MNXM1543_g + 1 MNXM193_g --> 1 MNXM1_g + 1 MNXM30_g + 1 MNXM8833_g	R68949ED7	1 MNXM1543@MNXC15 + 1 MNXM193@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM30@MNXC15 + 1 MNXM8833@MNXC15	Equation unknown in our database. 
reac	0.2	R_FUT94g	1 MNXM193_g + 1 MNXM41360_g --> 1 MNXM1_g + 1 MNXM30_g + 1 MNXM9474_g	RE43C4234	1 MNXM193@MNXC15 + 1 MNXM41360@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM30@MNXC15 + 1 MNXM9474@MNXC15	Equation unknown in our database. 
reac	0.2	R_FUT99g	1 MNXM193_g + 1 MNXM43847_g --> 1 MNXM1_g + 1 MNXM30_g + 1 MNXM43842_g	R17C5F21C	1 MNXM193@MNXC15 + 1 MNXM43847@MNXC15 --> 1 MNXM1@MNXC15 + 1 MNXM30@MNXC15 + 1 MNXM43842@MNXC15	Equation unknown in our database. 
reac	0.2	R_G14T18g	2 MNXM1_g + 1 MNXM12007_g + 2 MNXM17_g <-- 1 MNXM4704_g + 2 MNXM89795_g	R5A46E673	2 MNXM1@MNXC15 + 1 MNXM12007@MNXC15 + 2 MNXM17@MNXC15 <-- 1 MNXM4704@MNXC15 + 2 MNXM89795@MNXC15	Equation unknown in our database. 
